 # Test of the spline interpolation (output from subroutine SPLERR)
 #        x                y(x)          y_spline(x)      rel.dif.
   8.8268167086E+00  3.9365773903E-01  3.9365773566E-01  8.5451E-09
   8.8303002382E+00  3.9350264465E-01  3.9350264138E-01  8.2999E-09
   8.8374050928E+00  3.9318638954E-01  3.9318640713E-01  4.4720E-08
   8.8488948226E+00  3.9267531354E-01  3.9267530579E-01  1.9738E-08
   8.8627859310E+00  3.9205801612E-01  3.9205802043E-01  1.0980E-08
   8.8766770394E+00  3.9144136786E-01  3.9144136031E-01  1.9272E-08
   8.8881667691E+00  3.9093180981E-01  3.9093182687E-01  4.3626E-08
   8.8952716237E+00  3.9061693770E-01  3.9061693444E-01  8.3467E-09
   8.8987557472E+00  3.9046256254E-01  3.9046255937E-01  8.1059E-09
   8.9058618040E+00  3.9014777544E-01  3.9014779248E-01  4.3678E-08
   8.9173534776E+00  3.8963907033E-01  3.8963906282E-01  1.9278E-08
   8.9312469363E+00  3.8902463427E-01  3.8902463844E-01  1.0723E-08
   8.9451403950E+00  3.8841084190E-01  3.8841083459E-01  1.8820E-08
   8.9566320687E+00  3.8790364199E-01  3.8790365852E-01  4.2603E-08
   8.9637381254E+00  3.8759022625E-01  3.8759022309E-01  8.1516E-09
   8.9672228340E+00  3.8743656584E-01  3.8743656277E-01  7.9154E-09
   8.9743300751E+00  3.8712323762E-01  3.8712325413E-01  4.2655E-08
   8.9858236641E+00  3.8661688886E-01  3.8661688158E-01  1.8826E-08
   8.9997194385E+00  3.8600529690E-01  3.8600530094E-01  1.0471E-08
   9.0136152128E+00  3.8539434354E-01  3.8539433645E-01  1.8377E-08
   9.0251088018E+00  3.8488948806E-01  3.8488950408E-01  4.1599E-08
   9.0322160430E+00  3.8457752036E-01  3.8457751730E-01  7.9600E-09
   9.0357013281E+00  3.8442457059E-01  3.8442456762E-01  7.7283E-09
   9.0428097363E+00  3.8411269294E-01  3.8411270893E-01  4.1649E-08
   9.0543052127E+00  3.8360868726E-01  3.8360868021E-01  1.8383E-08
   9.0682032688E+00  3.8299992370E-01  3.8299992762E-01  1.0224E-08
   9.0821013250E+00  3.8239179399E-01  3.8239178713E-01  1.7942E-08
   9.0935968014E+00  3.8188927053E-01  3.8188928604E-01  4.0613E-08
   9.1007052096E+00  3.8157874329E-01  3.8157874032E-01  7.7718E-09
   9.1041910628E+00  3.8142650047E-01  3.8142649760E-01  7.5447E-09
   9.1113006211E+00  3.8111606583E-01  3.8111608133E-01  4.0662E-08
   9.1227979575E+00  3.8061439124E-01  3.8061438441E-01  1.7947E-08
   9.1366982624E+00  3.8000844187E-01  3.8000844567E-01  9.9806E-09
   9.1505985672E+00  3.7940312197E-01  3.7940311532E-01  1.7514E-08
   9.1620959036E+00  3.7890291931E-01  3.7890293433E-01  3.9645E-08
   9.1692054619E+00  3.7859382572E-01  3.7859382285E-01  7.5870E-09
   9.1726918751E+00  3.7844228653E-01  3.7844228374E-01  7.3648E-09
   9.1798025670E+00  3.7813328810E-01  3.7813330311E-01  3.9694E-08
   9.1913017365E+00  3.7763393380E-01  3.7763392718E-01  1.7519E-08
   9.2052042577E+00  3.7703078588E-01  3.7703078955E-01  9.7422E-09
   9.2191067789E+00  3.7642826336E-01  3.7642825692E-01  1.7095E-08
   9.2306059484E+00  3.7593037149E-01  3.7593038603E-01  3.8696E-08
   9.2377166404E+00  3.7562270547E-01  3.7562270269E-01  7.4055E-09
   9.2412036053E+00  3.7547186691E-01  3.7547186421E-01  7.1878E-09
   9.2483154146E+00  3.7516429865E-01  3.7516431318E-01  3.8743E-08
   9.2598163911E+00  3.7466725500E-01  3.7466724859E-01  1.7100E-08
   9.2737210969E+00  3.7406689718E-01  3.7406690074E-01  9.5083E-09
   9.2876258027E+00  3.7346716103E-01  3.7346715480E-01  1.6683E-08
   9.2991267792E+00  3.7297157108E-01  3.7297158517E-01  3.7764E-08
   9.3062385884E+00  3.7266532726E-01  3.7266532457E-01  7.2278E-09
   9.3097260974E+00  3.7251518671E-01  3.7251518410E-01  7.0144E-09
   9.3168390082E+00  3.7220904324E-01  3.7220905731E-01  3.7810E-08
   9.3283417659E+00  3.7171430175E-01  3.7171429555E-01  1.6688E-08
   9.3422486253E+00  3.7111672406E-01  3.7111672751E-01  9.2786E-09
   9.3561554846E+00  3.7051976461E-01  3.7051975858E-01  1.6279E-08
   9.3676582424E+00  3.7002646881E-01  3.7002648244E-01  3.6850E-08
   9.3747711531E+00  3.6972164249E-01  3.6972163988E-01  7.0533E-09
   9.3782591984E+00  3.6957219764E-01  3.6957219511E-01  6.8442E-09
   9.3853731951E+00  3.6926747428E-01  3.6926748790E-01  3.6895E-08
   9.3968777090E+00  3.6877502754E-01  3.6877502154E-01  1.6284E-08
   9.4107866915E+00  3.6818022129E-01  3.6818022463E-01  9.0536E-09
   9.4246956740E+00  3.6758603015E-01  3.6758602431E-01  1.5884E-08
   9.4362001879E+00  3.6709502179E-01  3.6709503499E-01  3.5954E-08
   9.4433141846E+00  3.6679160892E-01  3.6679160640E-01  6.8821E-09
   9.4468027586E+00  3.6664285779E-01  3.6664285535E-01  6.6775E-09
   9.4539178261E+00  3.6633955051E-01  3.6633956369E-01  3.5999E-08
   9.4654240715E+00  3.6584939216E-01  3.6584938635E-01  1.5888E-08
   9.4793351474E+00  3.6525734993E-01  3.6525735315E-01  8.8332E-09
   9.4932462234E+00  3.6466591996E-01  3.6466591431E-01  1.5496E-08
   9.5047524688E+00  3.6417719336E-01  3.6417720613E-01  3.5076E-08
   9.5118675362E+00  3.6387519052E-01  3.6387518808E-01  6.7142E-09
   9.5153566316E+00  3.6372713144E-01  3.6372712907E-01  6.5142E-09
   9.5224727548E+00  3.6342523682E-01  3.6342524958E-01  3.5119E-08
   9.5339807077E+00  3.6293736151E-01  3.6293735588E-01  1.5500E-08
   9.5478938479E+00  3.6234807706E-01  3.6234808018E-01  8.6170E-09
   9.5618069881E+00  3.6175940232E-01  3.6175939685E-01  1.5116E-08
   9.5733149410E+00  3.6127295276E-01  3.6127296512E-01  3.4216E-08
   9.5804310642E+00  3.6097235713E-01  3.6097235477E-01  6.5500E-09
   9.5839206737E+00  3.6082498872E-01  3.6082498642E-01  6.3539E-09
   9.5910378382E+00  3.6052450394E-01  3.6052451629E-01  3.4258E-08
   9.6025474749E+00  3.6003890725E-01  3.6003890181E-01  1.5120E-08
   9.6164626508E+00  3.5945237551E-01  3.5945237853E-01  8.4051E-09
   9.6303778268E+00  3.5886645119E-01  3.5886644589E-01  1.4743E-08
   9.6418874635E+00  3.5838227488E-01  3.5838228684E-01  3.3372E-08
   9.6490046279E+00  3.5808308421E-01  3.5808308192E-01  6.3887E-09
   9.6524947445E+00  3.5793640536E-01  3.5793640314E-01  6.1971E-09
   9.6596129359E+00  3.5763732818E-01  3.5763734013E-01  3.3414E-08
   9.6711242333E+00  3.5715400663E-01  3.5715400137E-01  1.4747E-08
   9.6850414170E+00  3.5657022362E-01  3.5657022654E-01  8.1976E-09
   9.6989586008E+00  3.5598704598E-01  3.5598704086E-01  1.4379E-08
   9.7104698982E+00  3.5550514003E-01  3.5550515160E-01  3.2547E-08
   9.7175880896E+00  3.5520735262E-01  3.5520735040E-01  6.2312E-09
   9.7210787063E+00  3.5506136250E-01  3.5506136035E-01  6.0434E-09
   9.7281979105E+00  3.5476369122E-01  3.5476370278E-01  3.2587E-08
   9.7397108460E+00  3.5428264219E-01  3.5428263709E-01  1.4382E-08
   9.7536300102E+00  3.5370160495E-01  3.5370160778E-01  7.9944E-09
   9.7675491744E+00  3.5312117129E-01  3.5312116634E-01  1.4021E-08
   9.7790621098E+00  3.5264153366E-01  3.5264154485E-01  3.1738E-08
   9.7861813141E+00  3.5234514830E-01  3.5234514616E-01  6.0764E-09
   9.7896724241E+00  3.5219984633E-01  3.5219984425E-01  5.8930E-09
   9.7967926276E+00  3.5190357976E-01  3.5190359094E-01  3.1778E-08
   9.8083071789E+00  3.5142480145E-01  3.5142479652E-01  1.4025E-08
   9.8222282966E+00  3.5084650804E-01  3.5084651078E-01  7.7953E-09
   9.8361494144E+00  3.5026881664E-01  3.5026881185E-01  1.3671E-08
   9.8476639657E+00  3.4979144606E-01  3.4979145688E-01  3.0946E-08
   9.8547841691E+00  3.4949646208E-01  3.4949646001E-01  5.9252E-09
   9.8582757658E+00  3.4935184790E-01  3.4935184590E-01  5.7458E-09
   9.8653969550E+00  3.4905698535E-01  3.4905699616E-01  3.0985E-08
   9.8769131004E+00  3.4858047675E-01  3.4858047199E-01  1.3675E-08
   9.8908361455E+00  3.4800492616E-01  3.4800492880E-01  7.6006E-09
   9.9047591905E+00  3.4742997621E-01  3.4742997158E-01  1.3329E-08
   9.9162753359E+00  3.4695487219E-01  3.4695488266E-01  3.0171E-08
   9.9233965252E+00  3.4666128934E-01  3.4666128734E-01  5.7771E-09
   9.9268886019E+00  3.4651736286E-01  3.4651736091E-01  5.6015E-09
   9.9340107637E+00  3.4622390407E-01  3.4622391452E-01  3.0209E-08
   9.9455284819E+00  3.4574966492E-01  3.4574966031E-01  1.3332E-08
   9.9594534285E+00  3.4517685700E-01  3.4517685955E-01  7.4097E-09
   9.9733783750E+00  3.4460464859E-01  3.4460464411E-01  1.2994E-08
   9.9848960932E+00  3.4413181134E-01  3.4413182146E-01  2.9412E-08
   9.9920182550E+00  3.4383962982E-01  3.4383962789E-01  5.6321E-09
   9.9955108055E+00  3.4369639112E-01  3.4369638924E-01  5.4605E-09
   1.0002633927E+01  3.4340433630E-01  3.4340434641E-01  2.9449E-08
   1.0014153197E+01  3.4293236703E-01  3.4293236257E-01  1.2997E-08
   1.0028080020E+01  3.4236230248E-01  3.4236230495E-01  7.2232E-09
   1.0042006843E+01  3.4179283650E-01  3.4179283217E-01  1.2666E-08
   1.0053526113E+01  3.4132226691E-01  3.4132227670E-01  2.8670E-08
   1.0060649234E+01  3.4103148735E-01  3.4103148548E-01  5.4901E-09
   1.0064142252E+01  3.4088893673E-01  3.4088893492E-01  5.3224E-09
   1.0071266321E+01  3.4059828648E-01  3.4059829626E-01  2.8706E-08
   1.0082787122E+01  3.4012858817E-01  3.4012858386E-01  1.2669E-08
   1.0096715796E+01  3.3956126848E-01  3.3956127087E-01  7.0405E-09
   1.0110644471E+01  3.3899454660E-01  3.3899454241E-01  1.2345E-08
   1.0122165272E+01  3.3852624619E-01  3.3852625565E-01  2.7944E-08
   1.0129289341E+01  3.3823686958E-01  3.3823686777E-01  5.3516E-09
   1.0132782820E+01  3.3809500753E-01  3.3809500577E-01  5.1874E-09
   1.0139907823E+01  3.3780576283E-01  3.3780577229E-01  2.7979E-08
   1.0151430136E+01  3.3733833718E-01  3.3733833301E-01  1.2348E-08
   1.0165360637E+01  3.3677376456E-01  3.3677376687E-01  6.8621E-09
   1.0179291139E+01  3.3620978915E-01  3.3620978511E-01  1.2032E-08
   1.0190813452E+01  3.3574376003E-01  3.3574376917E-01  2.7234E-08
   1.0197938454E+01  3.3545578773E-01  3.3545578598E-01  5.2158E-09
   1.0201432389E+01  3.3531461492E-01  3.3531461322E-01  5.0553E-09
   1.0208558314E+01  3.3502677713E-01  3.3502678626E-01  2.7269E-08
   1.0220082119E+01  3.3456162640E-01  3.3456162237E-01  1.2035E-08
   1.0234014424E+01  3.3399980375E-01  3.3399980598E-01  6.6875E-09
   1.0247946729E+01  3.3343857789E-01  3.3343857398E-01  1.1725E-08
   1.0259470533E+01  3.3297482270E-01  3.3297483154E-01  2.6540E-08
   1.0266596458E+01  3.3268825641E-01  3.3268825472E-01  5.0830E-09
   1.0270090842E+01  3.3254777366E-01  3.3254777202E-01  4.9263E-09
   1.0277217678E+01  3.3226134446E-01  3.3226135328E-01  2.6573E-08
   1.0288742955E+01  3.3179847145E-01  3.3179846756E-01  1.1728E-08
   1.0302677040E+01  3.3123940230E-01  3.3123940445E-01  6.5166E-09
   1.0316611125E+01  3.3068092966E-01  3.3068092589E-01  1.1425E-08
   1.0328136402E+01  3.3021945158E-01  3.3021946012E-01  2.5861E-08
   1.0335263237E+01  3.2993429330E-01  3.2993429166E-01  4.9529E-09
   1.0338758065E+01  3.2979450158E-01  3.2979450000E-01  4.8001E-09
   1.0345885799E+01  3.2950948295E-01  3.2950949148E-01  2.5894E-08
   1.0357412530E+01  3.2904889097E-01  3.2904888721E-01  1.1428E-08
   1.0371348372E+01  3.2849257942E-01  3.2849258151E-01  6.3498E-09
   1.0385284214E+01  3.2793686428E-01  3.2793686063E-01  1.1131E-08
   1.0396810944E+01  3.2747766692E-01  3.2747767517E-01  2.5197E-08
   1.0403938678E+01  3.2719391894E-01  3.2719391736E-01  4.8262E-09
   1.0407433944E+01  3.2705481939E-01  3.2705481786E-01  4.6767E-09
   1.0414562566E+01  3.2677121360E-01  3.2677122184E-01  2.5229E-08
   1.0426090731E+01  3.2631290639E-01  3.2631290276E-01  1.1134E-08
   1.0440028307E+01  3.2575935712E-01  3.2575935913E-01  6.1865E-09
   1.0453965884E+01  3.2520640425E-01  3.2520640072E-01  1.0845E-08
   1.0465494049E+01  3.2474949168E-01  3.2474949965E-01  2.4548E-08
   1.0472622671E+01  3.2446715656E-01  3.2446715503E-01  4.7021E-09
   1.0476118368E+01  3.2432875041E-01  3.2432874893E-01  4.5559E-09
   1.0483247866E+01  3.2404656000E-01  3.2404656796E-01  2.4580E-08
   1.0494777448E+01  3.2359054172E-01  3.2359053821E-01  1.0848E-08
   1.0508716737E+01  3.2303975986E-01  3.2303976181E-01  6.0271E-09
   1.0522656027E+01  3.2248957454E-01  3.2248957114E-01  1.0565E-08
   1.0534185608E+01  3.2203495121E-01  3.2203495891E-01  2.3914E-08
   1.0541315106E+01  3.2175403174E-01  3.2175403027E-01  4.5809E-09
   1.0544811230E+01  3.2161632036E-01  3.2161631894E-01  4.4382E-09
   1.0551941593E+01  3.2133554810E-01  3.2133555579E-01  2.3945E-08
   1.0563472573E+01  3.2088182331E-01  3.2088181991E-01  1.0568E-08
   1.0577413553E+01  3.2033381447E-01  3.2033381635E-01  5.8714E-09
   1.0591354534E+01  3.1978640241E-01  3.1978639912E-01  1.0291E-08
   1.0602885514E+01  3.1933407312E-01  3.1933408056E-01  2.3295E-08
   1.0610015877E+01  3.1905457232E-01  3.1905457090E-01  4.4624E-09
   1.0613512423E+01  3.1891755719E-01  3.1891755581E-01  4.3231E-09
   1.0620643639E+01  3.1863820605E-01  3.1863821348E-01  2.3325E-08
   1.0632176001E+01  3.1818677963E-01  3.1818677635E-01  1.0294E-08
   1.0646118651E+01  3.1764154982E-01  3.1764155163E-01  5.7190E-09
   1.0660061301E+01  3.1709691713E-01  3.1709691395E-01  1.0024E-08
   1.0671593662E+01  3.1664688702E-01  3.1664689420E-01  2.2690E-08
   1.0678724879E+01  3.1636880809E-01  3.1636880671E-01  4.3468E-09
   1.0682221841E+01  3.1623249076E-01  3.1623248943E-01  4.2107E-09
   1.0689353901E+01  3.1595456393E-01  3.1595457111E-01  2.2719E-08
   1.0700887626E+01  3.1550544107E-01  3.1550543791E-01  1.0026E-08
   1.0714831926E+01  3.1496299665E-01  3.1496299840E-01  5.5702E-09
   1.0728776225E+01  3.1442114979E-01  3.1442114672E-01  9.7628E-09
   1.0740309950E+01  3.1397342428E-01  3.1397343122E-01  2.2099E-08
   1.0747442010E+01  3.1369677060E-01  3.1369676927E-01  4.2337E-09
   1.0750939383E+01  3.1356115273E-01  3.1356115144E-01  4.1010E-09
   1.0758072276E+01  3.1328465356E-01  3.1328466049E-01  2.2128E-08
   1.0769607348E+01  3.1283783973E-01  3.1283783668E-01  9.7655E-09
   1.0783553276E+01  3.1229818740E-01  3.1229818909E-01  5.4252E-09
   1.0797499204E+01  3.1175913315E-01  3.1175913019E-01  9.5080E-09
   1.0809034276E+01  3.1131371791E-01  3.1131372461E-01  2.1522E-08
   1.0816167169E+01  3.1103849302E-01  3.1103849173E-01  4.1232E-09
   1.0819664948E+01  3.1090357632E-01  3.1090357508E-01  3.9936E-09
   1.0826798664E+01  3.1062850832E-01  3.1062851501E-01  2.1550E-08
   1.0838335066E+01  3.1018400923E-01  3.1018400628E-01  9.5104E-09
   1.0852282603E+01  3.0964715596E-01  3.0964715759E-01  5.2832E-09
   1.0866230139E+01  3.0911090138E-01  3.0911089851E-01  9.2588E-09
   1.0877766541E+01  3.0866780229E-01  3.0866780876E-01  2.0958E-08
   1.0884900257E+01  3.0839400984E-01  3.0839400861E-01  4.0152E-09
   1.0888398437E+01  3.0825979612E-01  3.0825979492E-01  3.8891E-09
   1.0895532965E+01  3.0798616291E-01  3.0798616938E-01  2.0986E-08
   1.0907070682E+01  3.0754398449E-01  3.0754398164E-01  9.2615E-09
   1.0921019807E+01  3.0700993749E-01  3.0700993907E-01  5.1449E-09
   1.0934968932E+01  3.0647648986E-01  3.0647648709E-01  9.0157E-09
   1.0946506649E+01  3.0603571300E-01  3.0603571925E-01  2.0408E-08
   1.0953641177E+01  3.0576335679E-01  3.0576335560E-01  3.9101E-09
   1.0957139753E+01  3.0562984789E-01  3.0562984673E-01  3.7867E-09
   1.0964275084E+01  3.0535765322E-01  3.0535765946E-01  2.0435E-08
   1.0975814099E+01  3.0491780155E-01  3.0491779880E-01  9.0183E-09
   1.0989764793E+01  3.0438656825E-01  3.0438656978E-01  5.0098E-09
   1.1003715487E+01  3.0385593506E-01  3.0385593239E-01  8.7788E-09
   1.1015254502E+01  3.0341748668E-01  3.0341749270E-01  1.9871E-08
   1.1022389833E+01  3.0314657058E-01  3.0314656942E-01  3.8074E-09
   1.1025888800E+01  3.0301376838E-01  3.0301376726E-01  3.6869E-09
   1.1033024924E+01  3.0274301610E-01  3.0274302212E-01  1.9897E-08
   1.1044565221E+01  3.0230549742E-01  3.0230549476E-01  8.7809E-09
   1.1058517466E+01  3.0177708542E-01  3.0177708689E-01  4.8778E-09
   1.1072469711E+01  3.0124927431E-01  3.0124927173E-01  8.5469E-09
   1.1084010008E+01  3.0081316076E-01  3.0081316658E-01  1.9347E-08
   1.1091146132E+01  3.0054368872E-01  3.0054368760E-01  3.7069E-09
   1.1094645486E+01  3.0041159516E-01  3.0041159408E-01  3.5895E-09
   1.1101782393E+01  3.0014228918E-01  3.0014229499E-01  1.9372E-08
   1.1113323958E+01  2.9970710985E-01  2.9970710729E-01  8.5494E-09
   1.1127277734E+01  2.9918152688E-01  2.9918152830E-01  4.7491E-09
   1.1141231511E+01  2.9865654563E-01  2.9865654315E-01  8.3208E-09
   1.1152773075E+01  2.9822277338E-01  2.9822277900E-01  1.8835E-08
   1.1159909982E+01  2.9795474942E-01  2.9795474835E-01  3.6090E-09
   1.1163409718E+01  2.9782336646E-01  2.9782336542E-01  3.4943E-09
   1.1170547399E+01  2.9755551075E-01  2.9755551636E-01  1.8860E-08
   1.1182090215E+01  2.9712267723E-01  2.9712267475E-01  8.3233E-09
   1.1196045505E+01  2.9659993111E-01  2.9659993249E-01  4.6232E-09
   1.1210000795E+01  2.9607778760E-01  2.9607778520E-01  8.1003E-09
   1.1221543611E+01  2.9564636318E-01  2.9564636860E-01  1.8336E-08
   1.1228681293E+01  2.9537979135E-01  2.9537979031E-01  3.5135E-09
   1.1232181406E+01  2.9524912096E-01  2.9524911996E-01  3.4018E-09
   1.1239319852E+01  2.9498271954E-01  2.9498272496E-01  1.8360E-08
   1.1250863905E+01  2.9455223833E-01  2.9455223594E-01  8.1024E-09
   1.1264820690E+01  2.9403233698E-01  2.9403233830E-01  4.5007E-09
   1.1278777476E+01  2.9351303913E-01  2.9351303681E-01  7.8850E-09
   1.1290321529E+01  2.9308396913E-01  2.9308397436E-01  1.7849E-08
   1.1297459975E+01  2.9281885351E-01  2.9281885251E-01  3.4204E-09
   1.1300960461E+01  2.9268889769E-01  2.9268889672E-01  3.3113E-09
   1.1308099663E+01  2.9242395460E-01  2.9242395982E-01  1.7873E-08
   1.1319644938E+01  2.9199583224E-01  2.9199582994E-01  7.8872E-09
   1.1333603201E+01  2.9147878360E-01  2.9147878488E-01  4.3811E-09
   1.1347561465E+01  2.9096233938E-01  2.9096233715E-01  7.6751E-09
   1.1359106740E+01  2.9053563042E-01  2.9053563547E-01  1.7373E-08
   1.1366245942E+01  2.9027197510E-01  2.9027197414E-01  3.3294E-09
   1.1369746796E+01  2.9014273584E-01  2.9014273491E-01  3.2231E-09
   1.1376886745E+01  2.8987925513E-01  2.8987926017E-01  1.7397E-08
   1.1388433229E+01  2.8945349819E-01  2.8945349597E-01  7.6776E-09
   1.1402392952E+01  2.8893931020E-01  2.8893931143E-01  4.2653E-09
   1.1416352676E+01  2.8842572758E-01  2.8842572543E-01  7.4720E-09
   1.1427899159E+01  2.8800138624E-01  2.8800139111E-01  1.6911E-08
   1.1435039108E+01  2.8773919532E-01  2.8773919438E-01  3.2410E-09
   1.1438540326E+01  2.8761067461E-01  2.8761067371E-01  3.1368E-09
   1.1445681014E+01  2.8734866032E-01  2.8734866518E-01  1.6931E-08
   1.1457228691E+01  2.8692527535E-01  2.8692527321E-01  7.4694E-09
   1.1471189858E+01  2.8641395594E-01  2.8641395713E-01  4.1489E-09
   1.1485151025E+01  2.8590324286E-01  2.8590324079E-01  7.2702E-09
   1.1496698702E+01  2.8548127573E-01  2.8548128043E-01  1.6458E-08
   1.1503839389E+01  2.8522055327E-01  2.8522055237E-01  3.1543E-09
   1.1507340967E+01  2.8509275311E-01  2.8509275224E-01  3.0532E-09
   1.1514482384E+01  2.8483220926E-01  2.8483221395E-01  1.6480E-08
   1.1526031241E+01  2.8441120278E-01  2.8441120071E-01  7.2727E-09
   1.1539993835E+01  2.8390275984E-01  2.8390276099E-01  4.0395E-09
   1.1553956428E+01  2.8339492419E-01  2.8339492218E-01  7.0758E-09
   1.1565505285E+01  2.8297533779E-01  2.8297534232E-01  1.6017E-08
   1.1572646702E+01  2.8271608782E-01  2.8271608695E-01  3.0695E-09
   1.1576148636E+01  2.8258901017E-01  2.8258900933E-01  2.9710E-09
   1.1583290774E+01  2.8232994076E-01  2.8232994529E-01  1.6039E-08
   1.1594840798E+01  2.8191131922E-01  2.8191131723E-01  7.0780E-09
   1.1608804801E+01  2.8140576055E-01  2.8140576166E-01  3.9313E-09
   1.1622768805E+01  2.8090081013E-01  2.8090080820E-01  6.8859E-09
   1.1634318828E+01  2.8048361093E-01  2.8048361530E-01  1.5587E-08
   1.1641460966E+01  2.8022583745E-01  2.8022583662E-01  2.9874E-09
   1.1644963252E+01  2.8009948425E-01  2.8009948344E-01  2.8912E-09
   1.1652106103E+01  2.7984189323E-01  2.7984189760E-01  1.5609E-08
   1.1663657279E+01  2.7942566302E-01  2.7942566109E-01  6.8882E-09
   1.1677622677E+01  2.7892299634E-01  2.7892299740E-01  3.8258E-09
   1.1691588074E+01  2.7842093886E-01  2.7842093700E-01  6.7005E-09
   1.1703139250E+01  2.7800613322E-01  2.7800613744E-01  1.5168E-08
   1.1710282102E+01  2.7774984017E-01  2.7774983936E-01  2.9071E-09
   1.1713784735E+01  2.7762421335E-01  2.7762421257E-01  2.8135E-09
   1.1720928290E+01  2.7736810460E-01  2.7736810881E-01  1.5189E-08
   1.1732480607E+01  2.7695427199E-01  2.7695427014E-01  6.7028E-09
   1.1746447382E+01  2.7645450488E-01  2.7645450591E-01  3.7227E-09
   1.1760414157E+01  2.7595534793E-01  2.7595534613E-01  6.5202E-09
   1.1771966474E+01  2.7554294211E-01  2.7554294617E-01  1.4759E-08
   1.1779110029E+01  2.7528813335E-01  2.7528813257E-01  2.8290E-09
   1.1782613006E+01  2.7516323478E-01  2.7516323403E-01  2.7375E-09
   1.1789757259E+01  2.7490861213E-01  2.7490861619E-01  1.4780E-08
   1.1801310702E+01  2.7449718329E-01  2.7449718150E-01  6.5224E-09
